r1,r2,r3,r4,x,y,timestamp
-85.25460825738651,-62.05386194065352,-97.65409782788456,-9.364578890435382,83.65937791309511,63.50245661416096,2024-01-01 03:34:00
-38.83443243539859,-49.34500000914528,-67.05833426255572,-21.59382201715212,24.874326629118226,44.28705061058905,2024-01-01 03:35:00
-43.42526934488541,-43.71697627853971,-46.31317820293979,-37.7484131587284,43.22270754910422,49.11409691346621,2024-01-01 03:36:00
-28.52976836177423,-68.66323055427219,-8.920506949005116,-68.49435033924006,66.79337354557424,68.24790662368619,2024-01-01 03:37:00
-6.229538462063232,-70.48911398157148,-15.344567753459714,-45.81198267237801,42.94187868522533,10.157454423538137,2024-01-01 03:38:00
-8.774543889884427,-26.659815066509424,-87.25002733280142,-90.87551586957446,44.12878027999434,32.83520738107182,2024-01-01 03:39:00
-5.39243819311686,-12.87230118788429,-90.69696252591044,-32.105457571933,6.5627995335740374,7.527224100360385,2024-01-01 03:40:00
-75.52844029762991,-80.74183675414722,-41.073266124333294,-27.49039811023492,40.14435492600038,7.3360759516919565,2024-01-01 03:41:00
-86.84346933606454,-90.2381239464851,-46.788202754121734,-3.496837709008119,76.48478932199835,19.583924189423374,2024-01-01 03:42:00
-69.77232995035516,-10.220419360797408,-73.36223585699761,-73.96026412549284,91.51763371865978,48.52532545932269,2024-01-01 03:43:00
-10.491482723368534,-65.01045363526013,-10.054691544616475,-98.15435809569773,41.34971370633718,78.47743211627893,2024-01-01 03:44:00
-2.7946525376511744,-44.86826093371859,-7.263359053844653,-45.43915355728494,42.358582687907884,48.549589116587256,2024-01-01 03:45:00
-14.0675048929524,-64.04568554799965,-59.738856165983734,-29.320949560318553,70.26271063236521,33.54766105608697,2024-01-01 03:46:00
-88.99822788724563,-87.41976636539486,-10.969744288647973,-20.9592524117012,94.27720011052766,8.235299033675814,2024-01-01 03:47:00
-5.257200194020683,-41.066835505227196,-61.60511057370274,-80.62610669751894,26.70609402393602,55.02955231831296,2024-01-01 03:48:00
-57.6641972649214,-47.485914823037035,-26.31831681702998,-73.82471309629764,44.014420653793685,27.126858648317675,2024-01-01 03:49:00
-99.06897092376464,-79.70064408088028,-52.40577824522759,-48.74090747327037,79.59732435523011,61.49341779171474,2024-01-01 03:50:00
-55.76062592518064,-54.813095534772216,-87.7416843492817,-66.93991900299982,60.96935693740385,97.71877391324183,2024-01-01 03:51:00
-95.39308303245323,-20.30524959843541,-7.206579876297852,-13.94885134125549,11.058634396395473,11.131432147755016,2024-01-01 03:52:00
-45.612207883888246,-40.95738968921086,-54.59034066224634,-52.62398462612797,62.77327355622657,21.212539872193993,2024-01-01 03:53:00
-66.14459725629487,-90.30826729330052,-26.551295967759643,-20.0421355897997,18.674628459732688,47.30945380993747,2024-01-01 03:54:00
-52.656506640595126,-45.197850277086495,-63.28261855687079,-41.93802395176463,51.02159340784041,96.86138153459295,2024-01-01 03:55:00
-38.6829639256883,-29.72617007104131,-98.11191214237654,-22.690985838288796,52.910326766043845,77.18097762699956,2024-01-01 03:56:00
-13.119890418217977,-20.729659421924865,-89.94696413081641,-66.73270134696762,87.62033622249848,89.822919316283,2024-01-01 03:57:00
-33.80984235280714,-37.08824213657332,-50.37805205100756,-16.858337806968876,46.249427401243814,33.37148484757929,2024-01-01 03:58:00
-56.59511315218193,-84.73418354592162,-31.00356428736376,-72.54276844489785,27.94424222358942,99.20384737785946,2024-01-01 03:59:00
-18.057214632963493,-28.982673340983936,-66.5264673420721,-45.39011919967092,23.096634821603157,10.28328160641574,2024-01-01 04:00:00
-9.441786242686774,-32.26581539184836,-30.451154082234964,-78.59928868261258,87.42518766843361,5.297290604610083,2024-01-01 04:01:00
-88.02400335678028,-97.55731170593668,-30.1364410568044,-52.44734783738066,17.10108544182284,85.5602627054028,2024-01-01 04:02:00
-46.80670224472085,-58.825233240975685,-29.606409267216918,-68.18247904912968,42.58685608831437,92.72648702069863,2024-01-01 04:03:00
-71.54880402575559,-66.70497530376267,-50.74781459794916,-73.32965693627858,18.717311492694698,9.058535754610176,2024-01-01 04:04:00
-95.29388021230525,-33.05879357463566,-8.511384987849596,-3.3014981971962527,77.33040401143754,11.34274267458415,2024-01-01 04:05:00
-33.14533048860146,-78.38641876890793,-51.08034820193844,-83.99258945132694,47.4372639974619,3.3174157755773814,2024-01-01 04:06:00
-13.722922254077446,-40.91280770257415,-54.973480650336185,-21.267416254260468,35.1143690556812,10.45075626427241,2024-01-01 04:07:00
-83.7097345522606,-8.67940381858277,-80.0619180989373,-1.5835040516785028,36.10996406264668,20.94198168002809,2024-01-01 04:08:00
-18.758634237609954,-20.21976277913923,-69.23449126436634,-98.00985162599221,85.22142067229794,97.0076618910001,2024-01-01 04:09:00
-14.660426646305837,-7.854226378346965,-95.76655074816966,-30.097258595790493,55.37739542944381,66.78602222396805,2024-01-01 04:10:00
-8.565955733351643,-2.1494033067310028,-36.64647063838298,-74.70881944437129,71.78678511312636,77.85530255185421,2024-01-01 04:11:00
-73.47149109139475,-98.93298729938373,-75.14642560729071,-95.95121756716955,89.70385162506845,77.61394036915222,2024-01-01 04:12:00
-9.604693481011068,-37.72587236225225,-69.5844745514535,-59.71104210433692,90.17416760406421,53.507374977921465,2024-01-01 04:13:00
-67.93372452635677,-58.716060224109356,-22.918547833567885,-6.4782189829124945,32.850905433786316,79.74889777130171,2024-01-01 04:14:00
-44.76619865444972,-14.014550966487832,-67.27788168385462,-98.82349056330023,95.24512631463853,59.58075323899696,2024-01-01 04:15:00
-94.94925291677178,-74.81852979908683,-75.78041079868578,-41.211430807021834,2.4875882014605444,31.45460976033576,2024-01-01 04:16:00
-95.61189116312563,-1.8970510884923897,-83.09422508662942,-49.86035214046757,37.68355610161657,56.11101087684007,2024-01-01 04:17:00
-27.962678726779714,-38.629203045625275,-22.51415978180441,-12.661583562895245,89.57988575088416,53.350858613451344,2024-01-01 04:18:00
-55.5520022022209,-20.64625977711691,-87.02937420099731,-91.59982854793743,27.463687981698293,82.34530537593207,2024-01-01 04:19:00
-74.37076246307825,-91.44004471772317,-54.62462397496465,-31.847397011334962,27.308145032131836,98.1727217381659,2024-01-01 04:20:00
-80.95865039750898,-81.65421152411349,-49.30698839228056,-31.98903015667227,30.26222850818887,41.104256542093054,2024-01-01 04:21:00
-33.0046509140782,-24.159632696579678,-31.261008731428547,-33.09199831377168,61.23133848469222,76.33906784413597,2024-01-01 04:22:00
-99.95984559746601,-97.80134779606765,-36.67165176670045,-5.766550506496301,43.83327756143538,9.976300403813354,2024-01-01 04:23:00
-19.410883080314576,-18.312201410621725,-18.92793270548252,-17.69124709931195,72.67348363533426,77.68313694482886,2024-01-01 04:24:00
-92.07503938700712,-98.60509813080886,-95.52485660737618,-95.8027273756494,89.49106425646659,37.14169119932321,2024-01-01 04:25:00
-80.85103850918806,-34.288116093872674,-70.35592752206028,-52.891714929548684,67.41993749428606,3.9390162889686664,2024-01-01 04:26:00
-61.37636047009104,-63.49060797681941,-71.98658812246202,-60.20469437986665,20.44667201975755,36.32461785621772,2024-01-01 04:27:00
-51.51412602838964,-38.850514728080086,-85.39830944078918,-68.98527789091979,93.26819023605022,61.06427509216448,2024-01-01 04:28:00
-64.50048841860581,-30.396859301088625,-71.0821746143557,-54.86632748459027,26.44928733474785,11.925016768146657,2024-01-01 04:29:00
-67.92878350157062,-65.75247808136959,-69.02346858570965,-61.58058150740226,14.989429532815812,92.40344924302546,2024-01-01 04:30:00
-3.6083987926811574,-89.20375518891645,-47.811553807252174,-56.76661001213347,8.996727886096089,7.767241327283858,2024-01-01 04:31:00
-35.84203187566058,-93.03541322517344,-33.629552107374394,-2.0738134391357477,56.33837406661656,93.00067198331662,2024-01-01 04:32:00
-97.65670446326118,-41.10639774374521,-61.889948638818595,-91.13670252504193,11.376246248065181,70.71375179356865,2024-01-01 04:33:00
-56.98240915556868,-47.93446462658885,-28.052976868661887,-7.7769130161270255,13.877588411263076,32.97121754142036,2024-01-01 04:34:00
-12.49913002560298,-25.779899087886747,-66.38346614204201,-51.97632865289733,30.003048059549663,39.075034770909326,2024-01-01 04:35:00
-69.85438135893321,-49.02644899960629,-70.97163226852396,-37.625775450045886,28.16530096844638,74.08093647327442,2024-01-01 04:36:00
-90.54436552256118,-57.755420996912086,-45.88119441429757,-16.981703338230616,60.42395103321423,60.14711008812073,2024-01-01 04:37:00
-24.16152284100822,-60.191282176376916,-97.62836396942095,-63.953697085074445,81.67452794726815,67.16429214549451,2024-01-01 04:38:00
-39.39861680639187,-97.35530974023325,-92.02108763659996,-56.95780919120331,76.13496562028924,38.916461651348,2024-01-01 04:39:00
-42.96874921734961,-66.4442798303343,-58.203045641347295,-59.04815197212861,26.248445471647674,48.7813481807599,2024-01-01 04:40:00
-94.6423440392592,-2.397984247550582,-5.708728860824351,-62.52689774642401,24.53104979859799,98.98674840378933,2024-01-01 04:41:00
-85.95009902044826,-12.644442377291114,-27.848822015657632,-7.447067835310506,96.57915301069676,21.39228704997177,2024-01-01 04:42:00
-37.74506037868862,-67.06219329657823,-91.18734304994422,-17.107010880698795,0.8236241591960125,41.78561865221314,2024-01-01 04:43:00
-79.21761585411642,-41.22045949336278,-15.368198721912634,-89.10000101370238,87.97205330602158,29.18231875739673,2024-01-01 04:44:00
-49.59299202515757,-15.270325446450599,-26.769922939181896,-89.1876647522904,19.972851912240497,76.51115104398498,2024-01-01 04:45:00
-45.511831397060654,-55.87256632499313,-38.90534742973468,-57.21304851470088,94.72843230897678,76.40126256657207,2024-01-01 04:46:00
-71.64928097290606,-98.2042136249849,-17.97070393908227,-90.1342623267191,34.23072848275197,29.244546099739587,2024-01-01 04:47:00
-5.157484445850713,-92.548953818136,-59.58901522570429,-38.090690472888035,44.03517738932523,8.13903166329829,2024-01-01 04:48:00
-15.753589316442486,-48.960727865129336,-77.84989491461472,-85.63083927382661,70.7120613944381,1.1432676672204045,2024-01-01 04:49:00
-27.76264923672015,-3.056062432412162,-48.79766108912407,-47.7626736033199,58.76690514732603,42.74505332424855,2024-01-01 04:50:00
-92.20061335905909,-30.67904577811322,-45.11582444065262,-99.27800529962822,31.79393297068228,41.03375943357709,2024-01-01 04:51:00
-89.38699806909806,-92.90838085614305,-46.16736279900879,-68.34036515873532,55.38309158678235,98.83898786398629,2024-01-01 04:52:00
-50.72186541350443,-81.06391242081372,-43.49262085198947,-32.28092763273446,73.07068843628862,46.98020756976796,2024-01-01 04:53:00
-83.92866508090142,-22.867685678315,-5.129508176081927,-51.59610597721516,4.23349459024921,25.641836957542065,2024-01-01 04:54:00
-2.1734536470525967,-15.856024004375527,-9.775437690376862,-2.173051400101187,1.1199305255704117,89.12294410314674,2024-01-01 04:55:00
-84.14797659725906,-38.23054138114092,-12.428296344106059,-12.589620393378922,45.80669390728913,49.10679496535785,2024-01-01 04:56:00
-51.253216453602604,-35.557683037018336,-19.85831890913728,-64.09292209568488,13.183661780351418,59.91756352105778,2024-01-01 04:57:00
-63.58789431584946,-97.16625496166154,-5.6571892734714595,-95.45134585277253,66.43442914647144,9.566871042821267,2024-01-01 04:58:00
-36.061357854590206,-17.14697404184915,-90.15053583205967,-15.43736998849812,21.40524562274342,38.291640732977406,2024-01-01 04:59:00
-87.09635911105751,-21.17247918291703,-73.48767385542605,-8.876568968532865,43.2851106795671,94.42236744737868,2024-01-01 05:00:00
-56.96835719576091,-74.09648558966529,-50.49440543454151,-17.93726065809632,19.767093687426897,58.95053841754254,2024-01-01 05:01:00
-72.52949671928563,-29.132328003449302,-15.346550687659473,-87.20500590802351,54.848358574912446,34.450185514246165,2024-01-01 05:02:00
-11.224847532831191,-78.51453935750018,-49.48342884772675,-0.20848655877122724,11.60534593845689,62.56671806315931,2024-01-01 05:03:00
-95.9414287865305,-95.9669838948487,-25.196526065841127,-74.14157784472262,2.310685278748026,91.04110895781162,2024-01-01 05:04:00
-8.62725059935407,-79.88634574096227,-86.10400947510838,-27.579508719162988,5.113163810669718,27.399060047259006,2024-01-01 05:05:00
-16.700586144699955,-82.13711232457005,-74.75861870234398,-9.19651236642784,95.425844151531,50.51167184706744,2024-01-01 05:06:00
-70.24292835591845,-66.22520032651528,-26.822390496232757,-76.43128856692906,14.228621861093583,95.86906539117554,2024-01-01 05:07:00
-21.070934532289527,-58.15505028245419,-83.5265991112276,-9.174144532293397,70.84782531368351,17.239614329845267,2024-01-01 05:08:00
-96.87864396612524,-49.146110850229206,-64.86440653450732,-69.0518420805133,6.792620422282624,71.96639255967115,2024-01-01 05:09:00
-3.3134449706606404,-52.324612449167184,-73.51337421864287,-2.358677761594379,10.816035223518217,61.44810082029824,2024-01-01 05:10:00
-47.34050574102107,-72.93253940347107,-65.01383057775215,-71.87399796195254,50.887625140933466,67.96751311406348,2024-01-01 05:11:00
-69.67189739345548,-97.08293314259255,-29.167595092202973,-4.656417524216479,46.48709301543437,35.12196306675697,2024-01-01 05:12:00
-63.74167874053229,-39.48983777628493,-63.2152818857199,-94.64553491073251,95.15803094398696,31.387937348376493,2024-01-01 05:13:00
-93.35946465395027,-60.42551701526456,-44.47366773920598,-29.072798833018695,94.48354530207374,68.42096705883705,2024-01-01 05:14:00
-1.0650485957960854,-70.13278426124504,-90.00681229455904,-46.78888661629963,77.9608642542465,21.554328510454535,2024-01-01 05:15:00
-96.07080548493076,-13.305895716948768,-19.49823067653722,-52.21229228772694,60.21018301273497,41.965474485900515,2024-01-01 05:16:00
-34.50928768521409,-25.325669220184025,-63.011137435187514,-77.650568574416,45.4960317393011,18.8174646052918,2024-01-01 05:17:00
-55.726407229354166,-14.22344516275578,-35.14658409666576,-29.440421022350804,35.617853432842104,0.8304841123329743,2024-01-01 05:18:00
-5.1083781811284865,-50.5017205287539,-27.46103983381674,-80.91905085536929,94.70875469755555,97.00573600380694,2024-01-01 05:19:00
-75.40002596932048,-86.90687478732225,-79.03390778882996,-44.715820401523175,60.29088114246856,43.170297865641906,2024-01-01 05:20:00
-46.79131760619887,-30.377856387872754,-11.532501504665007,-74.67546369597491,57.90725276859945,96.93496144198252,2024-01-01 05:21:00
-51.7643791417247,-79.39262200628248,-38.37757483930471,-4.43786202186439,23.190112176891486,14.032351976782609,2024-01-01 05:22:00
-29.713355594989864,-55.87703309082832,-57.12748582485185,-97.13688061643472,4.669781788511306,58.7366779457486,2024-01-01 05:23:00
-93.19897680475795,-93.49992110511116,-81.76648164217805,-80.02717198887635,94.51885797595445,20.09740327912396,2024-01-01 05:24:00
-80.62108699766452,-17.46915975770176,-5.7699062098793235,-75.76893936125524,31.37352588446539,79.00741269632748,2024-01-01 05:25:00
-78.54351799071502,-87.40593589524994,-24.493179586837485,-58.593217423218356,44.25890233244587,78.37029887609752,2024-01-01 05:26:00
-26.184924515831028,-9.690249295069037,-79.19754372667512,-76.72697581299465,11.463994358570684,11.260714903931179,2024-01-01 05:27:00
-81.08613036732599,-13.576939773844288,-66.22892252757755,-50.865090973121475,83.6924329909292,91.20644528763891,2024-01-01 05:28:00
-42.650823610902336,-53.5417235560754,-19.03257419119268,-12.753447674146102,2.7631832855930627,19.46296472032246,2024-01-01 05:29:00
-78.47561794990463,-25.563179569600933,-30.432233678466105,-28.793657859082927,83.39907620990965,61.29773415893604,2024-01-01 05:30:00
-13.83750499160216,-38.05549261818467,-23.421570728427568,-42.00380194648889,14.028501278796679,98.56336200877041,2024-01-01 05:31:00
-5.781454551036148,-19.692435766225515,-55.87988977870676,-91.09968220173204,88.6564112631152,88.23965347663638,2024-01-01 05:32:00
-48.15070250577595,-56.819489921408795,-28.352373735783303,-30.60078916107244,72.97726373361574,95.6563928561169,2024-01-01 05:33:00
-64.76911157908216,-21.419151575564996,-61.35062771360863,-83.35857156890602,16.46702625073051,34.25987712181195,2024-01-01 05:34:00
-76.59422249825009,-53.754318293485206,-78.87370830618036,-21.363261403830208,56.58179928594681,10.557564221946336,2024-01-01 05:35:00
-95.02189984769562,-5.903421215720613,-36.73229651586401,-74.99432414898467,31.265631435521946,18.83468732894501,2024-01-01 05:36:00
-73.14999238025047,-51.362789917485244,-2.3986074401205855,-58.29512716790991,17.823309891158345,50.049489507661384,2024-01-01 05:37:00
-34.57642200546822,-53.738072806627045,-68.93990286046704,-64.9529797682072,85.91821994111083,79.3229678273322,2024-01-01 05:38:00
-46.63830686907892,-21.492813843648733,-53.90304077874604,-14.118608532514315,40.35227665072294,15.015364418387522,2024-01-01 05:39:00
-5.59587217190726,-17.84223082391621,-32.599862893014645,-87.34555412865919,39.85437143653825,65.97315322607571,2024-01-01 05:40:00
-60.37227375082994,-44.55108856788292,-45.84937178775122,-43.43551176152114,16.988667480662002,32.35776040395118,2024-01-01 05:41:00
-30.61366576716054,-82.02021865049247,-15.657220429095076,-85.79383905569378,38.306567608577865,34.12020723921535,2024-01-01 05:42:00
-51.06772525248786,-53.22417690424205,-23.825729353048402,-29.520416386781335,87.16168463288501,66.19177301579263,2024-01-01 05:43:00
-48.74237840757883,-3.1927497090321566,-94.1702796137643,-9.492187220551884,36.31287104896359,46.699941953322025,2024-01-01 05:44:00
-73.22256853958825,-24.701380696081486,-0.15787660762259748,-56.53923461327466,95.1603562499788,81.20332930259939,2024-01-01 05:45:00
-54.50492231580003,-18.883739612086785,-24.759754628053273,-51.19077397350241,94.63088992083874,15.591850966282706,2024-01-01 05:46:00
-52.92150029872927,-96.71745011807599,-13.609668370588679,-7.257716351723772,14.489865930734602,78.99482697670385,2024-01-01 05:47:00
-29.33574782510661,-53.21405373658401,-34.88022879046537,-47.90086113506429,17.73112535226449,6.423524805742087,2024-01-01 05:48:00
-5.936000081388613,-35.33788663424447,-14.371487195323766,-51.24015619504391,86.26740703318892,19.405388024560498,2024-01-01 05:49:00
-67.06787225174958,-16.996731637192525,-88.76170250712906,-42.16708972956958,39.27609189247192,65.61497145031655,2024-01-01 05:50:00
-95.77995314187015,-95.07263464172286,-65.22621644406844,-31.077026363704803,0.43739822830093367,85.49256565110713,2024-01-01 05:51:00
-50.37048744993603,-14.756111435812684,-12.357905639550722,-89.31166249129686,27.3871819705371,25.267962773934904,2024-01-01 05:52:00
-45.553866785083144,-45.15990632580883,-79.83447887331077,-17.888947225848398,59.762899319556,32.71916058289129,2024-01-01 05:53:00
-83.15594488680847,-80.26860294239401,-92.17579014199772,-56.44949725467407,79.9265965959968,53.71207482867399,2024-01-01 05:54:00
-23.953539372393323,-68.27447835503,-21.188106005478105,-92.76514901025145,13.338861709325956,21.157280648930232,2024-01-01 05:55:00
-1.507089155850835,-71.80704482484393,-16.451384435670377,-21.38173308017869,11.054136441673535,81.11562615875056,2024-01-01 05:56:00
-5.42252829915391,-46.91409657115242,-83.73477818100994,-62.30500283137279,92.20926535723316,77.36366450057608,2024-01-01 05:57:00
-80.28939611763478,-94.83143200888682,-14.565401721728449,-89.9632504904946,75.11483678225827,14.529171196578162,2024-01-01 05:58:00
-12.46367600992393,-84.14638415000765,-31.323220440283038,-36.622096045674944,58.97796007780784,46.38297318166321,2024-01-01 05:59:00
-29.550636358831525,-18.730695662421766,-47.99173167834161,-11.98686465663583,76.9186789995928,77.48277666546214,2024-01-01 06:00:00
-54.615343619308845,-86.7396009253189,-16.9749807218615,-11.224649058601372,42.88543613066385,33.73295311034148,2024-01-01 06:01:00
-45.9389005675271,-76.6603730541873,-58.07507506810342,-4.233652519102677,75.84557473091266,63.31068227177317,2024-01-01 06:02:00
-15.039982501754196,-54.66293943958427,-80.60060437766028,-13.2294540233312,37.18029912745357,5.021312145757273,2024-01-01 06:03:00
-51.98650603616268,-48.28791118866695,-71.51473233893864,-99.78590806545247,24.409457249260235,60.868876052931796,2024-01-01 06:04:00
-62.679263089487314,-23.638952038584137,-49.48359817066852,-61.97588335866098,72.90134212929686,15.265298000060701,2024-01-01 06:05:00
-50.67525069740142,-55.26675733338122,-46.86692073268242,-18.14574200944969,41.96722921572683,83.05833251144513,2024-01-01 06:06:00
-42.08701959649509,-21.013537896446124,-19.44191735587664,-63.37469940015258,98.13771043261949,35.544946358047845,2024-01-01 06:07:00
-81.09223462216511,-38.165369295454255,-20.864727634766552,-39.84514936202939,34.9485182308101,28.15538627281957,2024-01-01 06:08:00
-9.909226973300932,-88.69002605761776,-41.86334427954252,-39.3683052625468,92.17274205310659,84.0888976711485,2024-01-01 06:09:00
-32.58130511703861,-84.36685616071614,-21.92145166345236,-63.497469596117696,93.29625485670795,5.014402307181021,2024-01-01 06:10:00
-36.673108266251106,-56.29662745502292,-80.8226541706329,-9.552607271871238,24.185294706474615,39.66087993343448,2024-01-01 06:11:00
-90.05037738193619,-60.31106069109604,-94.99354729067056,-49.67716546138824,79.82211815880133,37.00035405750314,2024-01-01 06:12:00
-39.58260618274082,-25.645573036270548,-12.636617736529985,-53.52157940624992,43.30745051445651,28.480037424955086,2024-01-01 06:13:00
-87.90393377615077,-41.92628602026481,-92.44455062372305,-0.24862543381041746,91.7524727230348,91.17543320014771,2024-01-01 06:14:00
-92.1302324804601,-61.18669189977507,-75.33115702560028,-50.64996359273833,45.01242726352388,75.09283935167223,2024-01-01 06:15:00
-47.26891043576067,-82.92397165496143,-30.468105037561543,-82.1601748071419,74.4303717337366,6.392316419193877,2024-01-01 06:16:00
-59.7214465953505,-77.31628976745048,-59.05520623726909,-48.693057713656195,46.69674091637979,71.46874494349541,2024-01-01 06:17:00
-41.11897298437768,-42.449898153094104,-12.368603008449114,-18.598326448007,22.780075571285618,52.7299133128794,2024-01-01 06:18:00
-91.07778319427614,-57.65611951002075,-70.20202053377304,-22.31396731017186,19.935012894468628,90.08678944015792,2024-01-01 06:19:00
-56.90169371527416,-48.507249113932794,-98.81286533306407,-21.141823489152898,42.54311942563456,31.294561734835845,2024-01-01 06:20:00
-82.5213284954842,-82.93225646977663,-69.93443594392559,-29.19762160020882,75.5494657014215,57.416199960958295,2024-01-01 06:21:00
-1.2899914075883459,-33.709374765543416,-42.19249508151683,-74.57821709333118,60.50714851807668,50.0755274740986,2024-01-01 06:22:00
-43.88497875648256,-14.746125914403294,-62.40616245967067,-13.791591415976853,68.86292899005433,48.95609062276057,2024-01-01 06:23:00
-31.256313905913274,-74.20604932130993,-46.51272442412447,-10.655653462373493,28.232635073194245,45.610539951721265,2024-01-01 06:24:00
-67.45817193173922,-50.84857741681734,-12.340188116498126,-80.58473033814509,48.14353459576055,20.562947553228128,2024-01-01 06:25:00
-90.52610852206558,-2.4472670979098154,-8.751494576963154,-86.95443634486061,4.4395264969327,75.57099224923928,2024-01-01 06:26:00
-2.4129137216463334,-66.67582594492723,-73.40259353458879,-2.4395031410887924,81.75324159581207,45.13360327392887,2024-01-01 06:27:00
-71.37409646168169,-40.49536550762388,-53.78595267300993,-13.167603634963214,98.98921622398747,95.85162750026058,2024-01-01 06:28:00
-57.61918148264258,-90.98042997997557,-45.08559847585488,-10.67638527900533,40.68790626246709,26.08084271927763,2024-01-01 06:29:00
-35.0136078297425,-39.398499752055685,-5.088754311175293,-11.362361537560489,1.096365313154335,68.2743839627041,2024-01-01 06:30:00
-97.53027023138887,-91.03682266953821,-0.13826808356152753,-45.831317596627166,16.979263955094737,94.07170796391084,2024-01-01 06:31:00
-18.974086948271307,-4.076456467617788,-76.45927511584733,-35.35982633342003,65.25268777504188,66.34583230160925,2024-01-01 06:32:00
-46.34218099713797,-28.43373479276886,-27.30201286541846,-45.46371478663583,61.207931820385916,87.12729076173946,2024-01-01 06:33:00
-72.17828129311778,-21.184021186429362,-62.19689377668048,-94.87936508096709,78.78647195855439,82.74809597570061,2024-01-01 06:34:00
-93.83920147075307,-29.58956392283632,-99.18918031137868,-25.449691464722733,25.388401096106815,36.011771548900384,2024-01-01 06:35:00
-83.75015845255585,-41.02709639235342,-99.07474775640976,-49.46679666641197,76.36319155471341,60.01239399394965,2024-01-01 06:36:00
-10.49661411465631,-55.00872189144946,-53.94339924377442,-35.22909252097702,68.79840215236698,15.62613398113556,2024-01-01 06:37:00
-31.39757760641089,-14.162662023893759,-51.166508699566535,-49.736019502446474,32.28144977138433,53.552588269559955,2024-01-01 06:38:00
-75.00982783631102,-4.316433245693702,-97.74303034265573,-50.818867767754405,54.548814805696196,23.04219718143372,2024-01-01 06:39:00
-93.43992350549705,-50.09638270959187,-31.30725832256975,-82.82108905222331,14.727380849832672,74.37368149524455,2024-01-01 06:40:00
-30.938468761336367,-6.846495084473801,-70.59966114050468,-72.1286284858851,45.256450343558264,52.80584218921246,2024-01-01 06:41:00
-42.75922740322349,-41.66670900114825,-44.01068984640506,-84.11473080560442,88.1197339555641,41.12273626316605,2024-01-01 06:42:00
-59.5480475541765,-46.16158131035668,-69.90809268345812,-80.43337043746575,42.11913798253908,26.879709616697756,2024-01-01 06:43:00
-63.638855080993615,-54.55172670446433,-83.28656851306928,-2.7022619579695117,83.9566706475422,99.86984818412868,2024-01-01 06:44:00
-78.31857240708916,-79.07122384698802,-59.28262614011247,-84.68865542278016,59.02533652596944,7.171052088493268,2024-01-01 06:45:00
-33.038874346248235,-99.62803391819408,-76.77266352094992,-73.07295756947923,19.187671310235675,4.356068057242002,2024-01-01 06:46:00
-2.9331972206129535,-75.84937731439388,-46.519902308083196,-40.941034226141504,58.11062446978964,21.725740049386456,2024-01-01 06:47:00
-82.42847541631741,-49.02768283964348,-80.117146971352,-38.982142376335815,50.598332915706344,97.10724586278197,2024-01-01 06:48:00
-40.28833799844966,-62.00400477402474,-49.159402335537294,-84.6025870256171,39.8641335196384,97.92381683199845,2024-01-01 06:49:00
-57.58149442540238,-55.15147719973662,-84.26214851311325,-20.628257421478764,11.963043951607034,65.49277347721359,2024-01-01 06:50:00
-55.331127825533514,-1.9351780435950445,-32.90252905142151,-21.4797132087175,41.670866384722984,88.01066672064047,2024-01-01 06:51:00
-74.58527198721856,-64.97276293306724,-24.60623155585759,-76.26822957961089,7.276237623962711,21.39617308407954,2024-01-01 06:52:00
-17.486512433858096,-54.78170606398921,-88.96057657500663,-71.13336973245396,9.876905139875126,97.20420941766236,2024-01-01 06:53:00
-51.47443958527589,-86.64844486471804,-53.21975879626608,-6.201213454050304,41.591653293271605,14.278485013956466,2024-01-01 06:54:00
-45.65941478017359,-95.20422675630124,-92.91282993451264,-17.432855402052198,30.53814819684637,10.112518818165828,2024-01-01 06:55:00
-69.52390872026743,-22.45904854075053,-40.18175544579976,-30.220296693747613,92.55443258622235,11.22115392472729,2024-01-01 06:56:00
-81.81915343330502,-42.93168249280214,-73.55957020703546,-91.77667784893995,37.57058053802705,57.31279232725647,2024-01-01 06:57:00
-91.40896117971795,-23.929519395610498,-47.23755431612921,-58.17359190974243,75.78581220721001,78.09744007180524,2024-01-01 06:58:00
-28.588085907508415,-85.01372011134484,-48.253899061570884,-44.0698127923173,53.02475263662427,36.66671778746331,2024-01-01 06:59:00
-80.37657183121443,-42.81712288173091,-7.564565380619953,-81.2588712016223,70.40856686423355,97.78959877861266,2024-01-01 07:00:00
-30.99246458112023,-74.63575256586245,-45.09167774312771,-55.17734178917755,26.01159830153992,43.44201381183295,2024-01-01 07:01:00
-60.96235539530461,-77.19381830999801,-41.70015202816843,-39.897412251131,94.19049728383291,15.044855077321628,2024-01-01 07:02:00
-58.42251990103485,-98.84739859470147,-59.834687423561974,-67.26233198846008,53.00884969144239,46.59667481861367,2024-01-01 07:03:00
-53.08225039072283,-86.96592764309281,-5.092039681718319,-21.905518104951284,83.13240712852496,67.90371654224398,2024-01-01 07:04:00
-63.22914918724568,-69.07318885003046,-22.28140905603904,-15.955041836119449,36.50456934761135,83.22257805043787,2024-01-01 07:05:00
-89.93800227774099,-88.31212394090609,-71.45947096971585,-67.63905305659293,10.021134905052453,45.87682899565929,2024-01-01 07:06:00
-69.03681899971542,-1.4141559589062496,-15.57904142237679,-16.134284550754288,67.37116477208488,59.36068260491675,2024-01-01 07:07:00
