r1,r2,r3,r4,x,y,security_type,timestamp
-35.796835384571224,-24.17368040709775,-2.3199671489340687,-44.66288102502281,84.99593305032053,30.44904243540304,WEP,2024-01-01 03:20:00
-91.58600350049511,-97.54130835411985,-88.92794066736843,-49.686752744846,19.624571670616564,98.29468795547008,WPA2,2024-01-01 03:21:00
-83.83712859053863,-97.78764484710027,-57.74515716880554,-80.61369320631073,12.55497898984771,64.27774134799279,None,2024-01-01 03:22:00
-10.144581147292072,-67.63897808504588,-95.79753248285947,-14.118322883184533,96.34799474743275,71.76761577934995,WEP,2024-01-01 03:23:00
-39.357094034041005,-51.135680959533424,-26.009587923306967,-32.30592170031626,10.80445593764071,97.66176373150091,WPA2,2024-01-01 03:24:00
-99.08029483833704,-22.959258219220686,-8.192344780084937,-16.20916251481964,47.84910701071892,37.72017824576387,None,2024-01-01 03:25:00
-89.85284571339679,-31.670462339349484,-71.99626704495105,-14.123572065052784,58.55637287933019,80.1840168452806,WPA2,2024-01-01 03:26:00
-33.64982308919441,-55.409729362325166,-14.165832320087915,-25.16441463342602,54.137442090743825,43.45309633044954,WPA2,2024-01-01 03:27:00
-99.49384161537813,-72.63733337183342,-70.77817695381023,-56.07893987502827,8.603215703294321,86.95336718149798,WPA2,2024-01-01 03:28:00
-83.91919485825014,-0.2875499842288889,-8.922983835608477,-38.945324498457545,5.702691400361937,18.06575413113032,WPA2,2024-01-01 03:29:00
-45.12662106334139,-57.3818697764027,-24.6038096403216,-83.96345938802568,10.548342746103568,94.76861770642796,WPA2,2024-01-01 03:30:00
-30.810480230730676,-54.86129756703245,-19.50932231585614,-32.635458252509224,58.55876838726125,21.877170841087967,WPA2,2024-01-01 03:31:00
-34.803874049739946,-83.63761788083309,-98.19934443995454,-82.07467442607192,54.43448876343211,32.622050698093155,WPA2,2024-01-01 03:32:00
-77.57306905394402,-20.519045125007068,-3.7189642925974056,-30.605040948984325,23.374079203674427,75.61922341067805,WPA2,2024-01-01 03:33:00
-28.782077865246407,-30.63177742185114,-27.332900792967678,-77.04018392460313,63.777414184559156,39.37551415654067,WEP,2024-01-01 03:34:00
-76.27509125031999,-77.92303872112396,-69.52489046138666,-88.24486998497801,82.00675020556494,60.82113767664467,WEP,2024-01-01 03:35:00
-67.46003018407322,-91.76189543841573,-17.060533514115306,-83.47155098570425,4.157895984659376,44.45735010694285,WPA2,2024-01-01 03:36:00
-25.350859488197585,-31.950069792528694,-71.847880158507,-99.80078647809297,49.81299435480424,74.23699370897819,WPA2,2024-01-01 03:37:00
-35.036710095278536,-34.548878571886476,-12.7246160433872,-28.126038214646982,68.93104121026903,22.833125236861086,WPA2,2024-01-01 03:38:00
-15.077658950582205,-72.67404730017907,-88.7419609588063,-26.75989509416209,25.23119270696871,5.8457987236877,WPA2,2024-01-01 03:39:00
-34.238710769965664,-4.91364377495897,-29.631402253920427,-48.506665008674055,30.77709052931491,29.992939747306625,WEP,2024-01-01 03:40:00
-43.169139666452836,-84.89421082190998,-45.930152335508964,-83.86371989446164,61.36379029893838,47.43086648684303,WEP,2024-01-01 03:41:00
-90.63252321719075,-56.76651989573981,-90.34655298045593,-91.64456624893103,89.7935293443737,16.80200521926786,WPA2,2024-01-01 03:42:00
-63.22841969405665,-5.638407983240114,-75.8106171741161,-98.0871033562713,80.99244203028994,35.47972896563887,WPA2,2024-01-01 03:43:00
-73.47976323182746,-58.02726830738777,-98.75959637226852,-83.42518230347792,58.31302190995835,39.998301829356855,WPA2,2024-01-01 03:44:00
-75.60103566209165,-36.14740523359144,-53.123203453549415,-10.914446501685333,73.02217177572491,5.739184368827354,WEP,2024-01-01 03:45:00
-2.698944524755447,-60.24056020372057,-69.87347392399997,-75.84631582983182,36.482247020779866,58.33072481842046,WPA2,2024-01-01 03:46:00
-60.69022753332396,-72.578479765133,-40.16425157022412,-64.57286727827844,64.09655280987577,88.43434279712875,None,2024-01-01 03:47:00
-10.79534448228867,-1.6022352040171768,-70.27621922913828,-89.46545155186668,46.6181591127557,15.174291295305242,WEP,2024-01-01 03:48:00
-36.88613740027371,-59.0665993684957,-70.00808884930153,-77.76386952518297,18.993613645756092,59.7808013401514,WPA2,2024-01-01 03:49:00
-20.518869645835153,-10.590079632086557,-25.68068012683966,-48.077542921979486,70.17382738772572,66.47392049108463,WPA2,2024-01-01 03:50:00
-49.73629068948079,-77.00453941089138,-95.18571640216466,-39.224731690434744,55.646463734882204,41.93346804192883,None,2024-01-01 03:51:00
-42.30961153736409,-78.68952959749167,-9.710500480801272,-75.4647685833789,35.86215819535914,70.109758736427,WPA2,2024-01-01 03:52:00
-50.74823061811361,-96.88659171154886,-14.773612560881858,-94.22678407748828,91.13391900786307,41.0731543491012,WPA2,2024-01-01 03:53:00
-80.47570122019555,-34.8333174624115,-33.21953167735934,-60.89671308726013,2.0934117826733267,50.46372879774349,WPA2,2024-01-01 03:54:00
-27.754788473849473,-63.147365627623884,-40.67784298926157,-76.57966290736658,31.5773151249496,0.735304455442698,WEP,2024-01-01 03:55:00
-71.92276375591442,-13.564175016036302,-10.76975018603477,-78.0446076770198,5.688139777764656,69.17201141346888,WEP,2024-01-01 03:56:00
-97.56840335685462,-52.67900933084428,-81.46698204712855,-4.013719728654479,76.65273162216272,66.13426789447244,WEP,2024-01-01 03:57:00
-35.45277040928322,-3.1806572085278333,-92.10308378091713,-38.36995140742759,70.21074541137926,3.8400877326344562,WEP,2024-01-01 03:58:00
-82.2889320592951,-81.44744842968788,-76.0489830090462,-44.31215568279041,33.13522187363171,36.82501073951331,WEP,2024-01-01 03:59:00
-5.954141564708564,-13.137683204438915,-20.54217212998097,-58.42248964766781,67.5662902207073,97.90318407916673,None,2024-01-01 04:00:00
-4.60714229974127,-22.34031472082583,-96.53297332735167,-57.10556665698557,39.593722619594985,42.07365625686168,WPA2,2024-01-01 04:01:00
-8.513560977955152,-22.907815535594807,-41.719316491651036,-45.909499616191916,75.62537914224343,50.19454051318417,WPA2,2024-01-01 04:02:00
-62.98412997445556,-15.52167718831123,-0.4562483808690132,-30.357019296389282,45.41836627367061,90.99301581597186,WEP,2024-01-01 04:03:00
-98.45433834711326,-23.897600905700116,-14.430390616246058,-29.785390381817052,41.22797278316656,71.72618758657563,WEP,2024-01-01 04:04:00
-7.168143741227468,-37.37796783685846,-47.85543109564105,-82.83060922945504,93.4729915488301,58.20701311242236,WEP,2024-01-01 04:05:00
-57.18158516826857,-86.87551223176123,-93.63590907133576,-49.9887247923373,25.087909989070024,79.78046813410725,WPA2,2024-01-01 04:06:00
-3.334518095633044,-96.7473820508748,-16.862648561429012,-58.804190496589804,12.044733999656543,86.43662664559733,WEP,2024-01-01 04:07:00
-3.638002291074713,-7.915215218431314,-40.10214918227894,-12.947303373061587,58.45431132594582,45.68880717372669,WEP,2024-01-01 04:08:00
-14.699054453263997,-38.334968547926195,-88.50670029404331,-36.85810787816236,96.93218122841789,47.51083649318354,WPA2,2024-01-01 04:09:00
-70.55511079304144,-20.346270902382372,-90.61427151766438,-46.74959335840182,37.783921372718666,38.60509356518358,WPA2,2024-01-01 04:10:00
-61.49022713980747,-51.847764848744994,-9.037318056340766,-88.46053578210827,6.203676362878152,96.67061400184606,WPA2,2024-01-01 04:11:00
-14.88633284831431,-88.26918110376056,-33.07997370619216,-39.43621106765885,33.93052673095674,69.71662542903503,WPA2,2024-01-01 04:12:00
-68.30779948437223,-87.48142077974495,-17.071320068324454,-88.27960943197665,50.593165431955846,8.322306620807229,WPA2,2024-01-01 04:13:00
-83.05072533139075,-31.44347127710286,-12.102109971773274,-66.2793424434248,16.19230066322137,86.29596233130185,WPA2,2024-01-01 04:14:00
-44.31987375416499,-56.969410510053734,-42.82276479516778,-85.71580351856682,65.8102218056492,48.05599408362681,WPA2,2024-01-01 04:15:00
-6.384522583921907,-79.94752732996633,-48.25536482449587,-30.79263529756311,99.77493890102006,6.875390642248746,WEP,2024-01-01 04:16:00
-30.397020332502706,-50.84054532585631,-56.957258967900984,-79.37478861638473,45.17394759814438,54.971725516331105,WEP,2024-01-01 04:17:00
-42.9938829910635,-93.57910629248659,-68.30534122088807,-60.8140626811974,35.472855673021265,41.716427897570206,WEP,2024-01-01 04:18:00
-90.28235062292315,-41.80285980856012,-56.540403914128824,-10.432522238122132,40.070416683446666,87.7749404862625,WPA2,2024-01-01 04:19:00
-38.499277330083025,-73.10065955649023,-22.612034426984366,-79.56836166010297,11.514617839520113,20.399460360938736,WPA2,2024-01-01 04:20:00
-0.9946149895736767,-20.244089936281185,-39.80765689848684,-49.219493604122086,88.32736014262238,82.6464609492183,WEP,2024-01-01 04:21:00
-85.9915984763476,-68.96380410764263,-10.747671004515396,-58.0728338833978,41.4825655521352,55.768869118545275,WPA2,2024-01-01 04:22:00
-48.167034763626326,-54.47798509181988,-55.66199856208123,-98.18759589542702,38.72744114248413,5.461030321346905,None,2024-01-01 04:23:00
-12.26269280720446,-98.83794600918993,-39.2910421281246,-20.724188642718715,65.96902729304743,97.18453013254846,WEP,2024-01-01 04:24:00
-25.92313822457956,-92.75531122054412,-36.869244690801125,-93.09540936854003,44.203342093112354,51.26152441031999,WPA2,2024-01-01 04:25:00
-30.298425900473205,-60.75064435933152,-40.83028376936745,-52.57449790230464,64.8233468807846,29.08768542315825,None,2024-01-01 04:26:00
-29.75159160128908,-52.00611652828765,-29.73662269144836,-43.93217050610501,6.144629013078751,46.94068419892581,WPA2,2024-01-01 04:27:00
-64.05088487802448,-39.99794518806963,-76.25665316251937,-37.157354338541296,81.37233437222274,85.7857783517489,WPA2,2024-01-01 04:28:00
-70.64081557355067,-70.83374212906968,-48.76362224542093,-31.136837069212447,94.05039528794026,30.49031243850635,WEP,2024-01-01 04:29:00
-19.063884452148642,-30.50181138734574,-89.57751971916524,-74.67276164772849,64.8765386159386,19.26763964867003,WPA2,2024-01-01 04:30:00
-18.988660532081923,-13.987760281079545,-61.54886723551874,-99.00212233415506,95.45659288588108,12.907124693088146,None,2024-01-01 04:31:00
-13.292768141989626,-22.014901110665022,-51.23329313787356,-27.655633764508806,15.143231436996329,29.785939839021125,WPA2,2024-01-01 04:32:00
-8.675944744352876,-96.03811746516429,-34.77757404545275,-46.43434006524214,47.74161894803537,78.00480870400435,WPA2,2024-01-01 04:33:00
-48.86576011390622,-51.9493052742171,-4.946894741379651,-16.388229679275128,60.180673394544726,47.16263651952617,WPA2,2024-01-01 04:34:00
-49.84837053128004,-89.50698215818251,-39.93489334516441,-17.861163709930565,58.17366474211867,22.748160369353997,WEP,2024-01-01 04:35:00
-20.170482103322485,-75.79549841374725,-25.640608382344027,-15.66738322121168,40.14617790890432,16.61849996097492,WPA2,2024-01-01 04:36:00
-35.00360692222348,-1.333740673285348,-49.373394050479725,-51.49053400204598,33.80844093662614,33.27294765103791,WPA2,2024-01-01 04:37:00
-29.80331227422967,-85.75044570984868,-36.58959686236687,-66.63716041631344,12.68240225504188,93.99243728857088,WEP,2024-01-01 04:38:00
-20.420733056389892,-50.111184654864395,-92.90677838662266,-20.844179740862998,39.17424505622782,34.30267125900244,WPA2,2024-01-01 04:39:00
-10.999465818243365,-38.18442656818809,-74.5608419158153,-54.87058869707451,16.266081510548513,98.81240759546354,WEP,2024-01-01 04:40:00
-66.20048431484642,-29.753502945589602,-63.814690679486134,-81.65578035965655,73.43656764922184,48.523045576535615,WPA2,2024-01-01 04:41:00
-62.4417047360056,-44.03513165130859,-52.750664499348645,-14.502598043852572,20.883093549458998,17.916391829015087,WEP,2024-01-01 04:42:00
-90.6018060159131,-99.02291525808164,-95.43512544976163,-11.744012322765272,5.856530528453385,89.11400917935094,WEP,2024-01-01 04:43:00
-42.1719859003826,-67.3538691756008,-85.99759024466823,-53.36902438598299,55.236613781723435,46.03553731348269,WPA2,2024-01-01 04:44:00
-96.40577262032579,-48.228835661528855,-72.31856922086942,-92.43002726902125,59.52297327194016,70.96713435045244,WPA2,2024-01-01 04:45:00
-53.44019818675398,-91.21335008551667,-2.84673090989493,-61.217391008306876,87.19130612805056,98.37115832091517,WEP,2024-01-01 04:46:00
-45.73553652924234,-64.93730687908192,-66.86529928969492,-19.64623405373966,57.69816124176819,5.0175350319974,WPA2,2024-01-01 04:47:00
-71.34587478717157,-96.67968912086334,-51.79589418879175,-9.82259714537713,34.54808537234457,9.669455978756714,None,2024-01-01 04:48:00
-40.91667394309893,-92.14215028449793,-80.3902287261607,-79.65272575024042,80.30118815263205,72.04567414627562,WPA2,2024-01-01 04:49:00
-96.94997500609506,-60.30767237984039,-38.92199289242318,-93.30263879747285,54.027889318742105,28.1825003295472,WPA2,2024-01-01 04:50:00
-96.26518112507856,-86.72842459569397,-71.93167844840256,-12.264954686716138,7.928028463119174,18.430139695009906,WPA2,2024-01-01 04:51:00
-17.739943934034173,-43.24591517384418,-79.30074215615733,-61.05950610211247,56.58505603132467,3.9361879819729495,None,2024-01-01 04:52:00
-63.980935858873714,-31.053503086273423,-48.34273715540209,-45.823903573243676,90.80185454216624,2.1846711986201806,WPA2,2024-01-01 04:53:00
-87.29394873481152,-19.941330089091707,-99.44942008395792,-3.1934187949241135,39.631262549822054,77.4485603119791,WEP,2024-01-01 04:54:00
-47.775673994519565,-79.98497557551899,-99.23359673507747,-93.34352720857771,29.632580189980008,13.443342736955,WEP,2024-01-01 04:55:00
-23.000644690138913,-83.25174177409302,-78.09311908981422,-35.16819925479044,14.346945701802005,46.77206159711509,WPA2,2024-01-01 04:56:00
-78.41789725031569,-89.54321596655997,-96.32786374991788,-92.58945774251329,15.144552193535732,60.5896815179483,WPA2,2024-01-01 04:57:00
-37.71095241809997,-36.35697504563633,-89.19742458693086,-62.45310715334996,43.27714843418189,42.835180056884624,WEP,2024-01-01 04:58:00
-91.4652535006232,-29.352427351309885,-66.11393506612484,-19.618545480655328,59.56798241615295,2.7106652336233106,WPA2,2024-01-01 04:59:00
-94.83182788313923,-96.8413855174358,-19.741432042018715,-56.65277672443656,8.061540516960175,78.35015025879089,WEP,2024-01-01 05:00:00
-46.8645368431852,-6.378775375631022,-42.795135663069914,-0.28176460970496464,93.95685890251657,1.0513224541653488,WPA2,2024-01-01 05:01:00
-45.93648783898935,-94.80287163485276,-48.73322740435836,-44.094071505339784,75.51336174451959,76.1889894377484,WPA2,2024-01-01 05:02:00
-36.257009850179344,-45.87036646989296,-70.65111767918783,-67.88378473640465,58.66239182836627,89.33044937881228,WEP,2024-01-01 05:03:00
-27.390866627733843,-29.093948054908353,-6.8246280567183675,-77.98886740952469,82.84386709389908,43.28399210571723,WPA2,2024-01-01 05:04:00
-2.414792053746538,-12.903087625391436,-60.29849587628083,-64.94794657138382,8.01867568121133,53.554247309779825,WPA2,2024-01-01 05:05:00
-48.369965169880466,-28.591306786757215,-91.29072332042286,-62.74667262404492,47.68388777331244,47.698339261765376,WPA2,2024-01-01 05:06:00
-67.70435270587541,-19.827191693020822,-38.29334838821987,-93.1286322276039,63.00931268616634,38.920861862343884,WPA2,2024-01-01 05:07:00
-20.48138052312963,-66.05498074571939,-88.61616065233986,-63.04258005732268,82.86529061182893,88.74245353703603,WPA2,2024-01-01 05:08:00
-72.91677487379258,-18.517488625348776,-65.47768571983079,-53.576148026077504,78.34695600492677,89.39335106699905,WEP,2024-01-01 05:09:00
-56.10285792943639,-91.98851536153248,-49.25880612821911,-27.726224776119537,27.706924971339962,33.581636464153455,WPA2,2024-01-01 05:10:00
-92.15436186577341,-10.518334393947242,-12.577747531482416,-34.3270515278392,94.08801695592042,61.5069754014698,WPA2,2024-01-01 05:11:00
-97.46492565845425,-45.24076238462638,-50.64534196598813,-29.123434477084572,12.434584143087035,92.69075621458641,WEP,2024-01-01 05:12:00
-3.7351585322074925,-18.27022300375063,-29.774123396833573,-99.16363181231429,87.51336186211522,96.20584989413516,WPA2,2024-01-01 05:13:00
-16.40198794877942,-54.76817154816999,-0.718316100092963,-78.2332600419464,97.09402496046185,50.895904042204755,WPA2,2024-01-01 05:14:00
-30.40257939063021,-35.64223048034751,-86.85108801020183,-33.83157116001435,17.715352322262557,45.28248052843268,None,2024-01-01 05:15:00
-59.10470555857301,-47.359733906388676,-72.52684744804804,-51.601063182025285,72.20660642037853,27.869431592852578,WEP,2024-01-01 05:16:00
-82.67056799291542,-26.841047824466813,-60.54239244023536,-99.4686524331654,4.028551877799846,95.887187319041,WPA2,2024-01-01 05:17:00
-84.3562957328914,-91.83700179694104,-57.81718214611686,-19.550535756817766,40.542282513915495,14.281430447286736,WEP,2024-01-01 05:18:00
-74.97571018354047,-93.96479160094361,-58.897892473445424,-22.71904267096626,51.6283299197674,57.9829576047725,WPA2,2024-01-01 05:19:00
-45.07733352938795,-75.28967659898535,-9.238899744344508,-45.158083700643736,58.064522590963406,28.255026751863888,WEP,2024-01-01 05:20:00
-28.54040772999376,-84.04553198868116,-28.59673555331436,-93.3536674223728,93.59372482485595,27.90082903477966,WPA2,2024-01-01 05:21:00
-33.98026232822687,-12.82164334077983,-39.20947859092963,-23.348495046741533,67.22506872941946,40.496858737618844,WPA2,2024-01-01 05:22:00
-72.00661030540572,-78.07860126419557,-69.06272821372178,-41.62864122686361,48.1277951219237,99.87929358156545,WPA2,2024-01-01 05:23:00
-4.5134719336805915,-2.4134744180868637,-17.62096157787053,-21.80400228420409,80.96750362658894,5.4966306839822066,WPA2,2024-01-01 05:24:00
-26.210308330423146,-66.31042082288931,-4.493948851501102,-24.825300760415956,95.05328209544089,57.85418182035315,WPA2,2024-01-01 05:25:00
-44.56459474885993,-81.78820843113007,-17.880171744977346,-19.699792804216287,2.2066148682290843,8.257215803527718,None,2024-01-01 05:26:00
-38.82792537656478,-21.03014928575209,-99.84348948085271,-48.19919335953752,98.25212722560387,15.452082999051896,WPA2,2024-01-01 05:27:00
-58.03999375722101,-34.12922244991239,-36.3598629816593,-85.9675481806485,8.613213906368033,43.95629417728987,WPA2,2024-01-01 05:28:00
-75.22690104988425,-50.1804283546861,-94.88646185578993,-32.88425266203113,81.43867792687614,51.04601313464413,WPA2,2024-01-01 05:29:00
-64.40273213487384,-44.46364490623688,-74.23927796662781,-37.95262149480294,28.033475255141248,25.8792408364524,WPA2,2024-01-01 05:30:00
-24.215388953563092,-28.079822172773618,-94.04752996522284,-25.774681280091286,13.217965775387174,31.645713087441617,WEP,2024-01-01 05:31:00
-98.56065113702441,-77.15452586687013,-39.62045470506123,-83.01189939492647,43.98556397138349,8.696702025593305,WPA2,2024-01-01 05:32:00
-88.39273594930837,-0.3666083943258087,-31.341008650739326,-80.50248000997108,64.39565794476135,30.32197838442505,WPA2,2024-01-01 05:33:00
-95.39973579782472,-2.520683785321694,-88.5512361934095,-10.959048278067158,38.0951845023475,96.6558439380544,WPA2,2024-01-01 05:34:00
-95.92711976810298,-34.96743136530631,-61.61611169550205,-25.002220154792923,5.456540828269896,94.47073816724817,WEP,2024-01-01 05:35:00
-14.453941598899277,-80.0457549070855,-54.3763491044458,-9.177151129967712,59.94611396587166,33.4878290136985,WPA2,2024-01-01 05:36:00
-29.63421406199764,-31.977175756870864,-63.09469782390834,-24.128467883607925,90.24032761106747,57.08539362787616,WPA2,2024-01-01 05:37:00
-52.58261709126748,-92.78015910208242,-87.8974999514807,-40.28446940096981,38.32153659472517,90.95953911109443,WPA2,2024-01-01 05:38:00
-90.21658393489986,-96.93474977941939,-58.10522098125246,-34.586726297212635,21.633277763082702,0.6183822640896675,WPA2,2024-01-01 05:39:00
-50.83841248831676,-74.23171114887863,-24.88219521915819,-11.087207605999012,44.25773459328154,81.06835703375918,WPA2,2024-01-01 05:40:00
-52.65282292194343,-53.73770432606837,-92.89923354667445,-42.11932454880595,4.836271104878087,94.83695527889189,WEP,2024-01-01 05:41:00
-82.67981300899848,-13.172749459161949,-91.98199859180966,-36.760867567161256,82.04875844802748,9.132573433355706,WEP,2024-01-01 05:42:00
-56.614835076202695,-27.283093023369204,-64.52287081640158,-84.35232839963994,82.63408109501867,16.144768603292103,WEP,2024-01-01 05:43:00
-60.14952656026266,-25.729347880001896,-5.827428838107494,-52.60787798838973,58.800046342962844,96.07463027713554,WPA2,2024-01-01 05:44:00
-38.414990194778355,-57.45066655519246,-33.14273532770859,-28.360288804190105,35.31028889383895,53.75401436403463,WPA2,2024-01-01 05:45:00
-36.49063491323562,-65.4065007453037,-32.133004332743525,-72.90573016836346,79.97833644457833,1.4196634471723701,WPA2,2024-01-01 05:46:00
-95.46959902279555,-62.89612370153973,-63.8080009162135,-79.77458194754651,55.46870247883672,25.763199876352914,None,2024-01-01 05:47:00
-62.53873853735288,-1.2350436263942157,-40.63392087914616,-68.61731917755844,82.59323085500162,44.99436742688596,WPA2,2024-01-01 05:48:00
-37.41400842857636,-95.98908085875175,-98.98688159722566,-75.84993720071665,63.14587925830206,69.29089110247676,WEP,2024-01-01 05:49:00
-49.68637414199123,-13.296850387755143,-36.39039535904578,-78.50873629636041,78.44054732127972,73.31603781367996,WPA2,2024-01-01 05:50:00
-14.351015881167768,-42.13245914276066,-8.67130524237632,-57.51491571319131,59.856299321776,99.54215129254561,WPA2,2024-01-01 05:51:00
-34.1306368381055,-56.13845808104095,-38.74265316551808,-9.216148611646588,41.41410682156662,28.7511199383759,WPA2,2024-01-01 05:52:00
-83.70655729185702,-27.47423395848635,-12.630140653365501,-49.294035326128174,95.79458599261376,53.82201018684752,WPA2,2024-01-01 05:53:00
-92.94312525995701,-51.333105857529716,-27.602694453390626,-81.2079619184677,54.11138248788448,53.332354785960504,None,2024-01-01 05:54:00
-35.75807217936844,-12.657676191833943,-87.94415835963098,-92.3028330619126,60.50895185405384,40.56452594472375,None,2024-01-01 05:55:00
-97.34886894583782,-9.929813598874148,-9.754669271415821,-30.384385486207478,22.048763941474924,16.91618938424202,WPA2,2024-01-01 05:56:00
-41.42244187265367,-57.82790731265446,-93.35561556442251,-61.720123556361216,62.565078942727645,97.74565631838425,WPA2,2024-01-01 05:57:00
-5.976975857504243,-72.31722027649485,-46.60325274522362,-17.81690534146408,57.160764948294386,85.3317186666586,None,2024-01-01 05:58:00
-42.4525822124121,-40.76496714066378,-85.78628762065424,-34.048923135922976,18.483839794702494,49.83330282942372,WEP,2024-01-01 05:59:00
-61.183007379347806,-8.763665438330904,-98.8293389269096,-20.375854945863153,5.958709735314372,60.32454226840298,WPA2,2024-01-01 06:00:00
-35.67117815576468,-78.93378109943335,-57.7965739872361,-72.80539605815513,60.43593197147711,22.72610535596623,WPA2,2024-01-01 06:01:00
-54.174710950848336,-37.703341643651726,-70.49592923458438,-30.764107753894194,76.36922693503206,54.37870703917469,WPA2,2024-01-01 06:02:00
-45.43832106840651,-36.843977990747945,-51.3999506202397,-73.59380153062813,52.34013709220082,69.49701331214759,WPA2,2024-01-01 06:03:00
-5.853519122347478,-26.688697758471903,-42.28001132654492,-6.093152054970844,22.67726253196457,51.51670283865888,WPA2,2024-01-01 06:04:00
-61.389736219922575,-86.84323148727402,-95.62609276910527,-36.36257184666256,66.65219766930349,99.02851705849413,WPA2,2024-01-01 06:05:00
-3.8809436176085796,-28.41750353179114,-87.69967048762544,-67.5488199824658,8.010572660960225,61.13416562477262,WPA2,2024-01-01 06:06:00
-9.464935804393633,-9.096747933435907,-44.13576035495746,-73.04881377077274,44.183370480195464,37.09737125921691,WPA2,2024-01-01 06:07:00
-80.42088652107036,-82.03168911297581,-65.68326468273418,-80.90734149283566,16.33667583984202,77.21520276158381,WPA2,2024-01-01 06:08:00
-93.06386991248345,-76.24566750761224,-27.082651245055203,-30.535904110627214,18.445905105988338,17.046251158164203,WEP,2024-01-01 06:09:00
-89.92219986225733,-2.8604905958360405,-34.77083514080603,-78.12843870020727,20.229394915820365,38.451581370626656,WEP,2024-01-01 06:10:00
-98.17781743484502,-81.90230472905102,-15.43956370100932,-40.46967340725109,38.67070570439779,34.69589503775858,WPA2,2024-01-01 06:11:00
-90.55570392440715,-14.561490663042093,-30.750717333077475,-73.53649730746426,5.115020562039763,43.180709510777724,None,2024-01-01 06:12:00
-31.69932265836431,-50.772214355196525,-57.00689226098519,-33.803105520613144,39.77934409290982,78.17798259287262,None,2024-01-01 06:13:00
-92.8811351539771,-75.2768925596823,-32.703337760556764,-18.506027145946078,51.170744711470086,48.41730321634075,WPA2,2024-01-01 06:14:00
-68.10243697062387,-12.92500987274886,-72.46188257445814,-22.197475685534684,48.329428496632524,79.40144502659628,WPA2,2024-01-01 06:15:00
-15.51246890305454,-55.46947449973345,-69.36865012217874,-23.91486690692183,38.27841004030405,57.64889031398659,WEP,2024-01-01 06:16:00
-97.67280642641741,-48.51826460703098,-21.101484007920675,-81.2277594307748,83.91466080707525,34.206943465755536,WEP,2024-01-01 06:17:00
-18.55315174110642,-64.07666306002344,-55.35804835984178,-91.16150530154813,14.53266924205041,80.99787436834724,None,2024-01-01 06:18:00
-71.81452252266001,-40.70491485650726,-20.16196594816475,-30.10511715126144,50.5696743781374,23.828967055309157,WEP,2024-01-01 06:19:00
-88.18351723783438,-83.64761274149772,-17.757762633172163,-63.16527862056487,6.20414169565543,22.43829797997955,WEP,2024-01-01 06:20:00
-30.32628346358493,-60.89184633482393,-14.243766233871625,-56.76537735966527,7.1155678877909745,50.45029240548358,WPA2,2024-01-01 06:21:00
-37.1057153220116,-3.0587677664712487,-8.336476415879275,-96.8850907206609,57.38658496770963,26.084924596208893,WPA2,2024-01-01 06:22:00
-12.25279864729471,-74.18665672988725,-56.901477948670376,-74.04235507249508,56.6018424887821,0.9087034951216322,WPA2,2024-01-01 06:23:00
-26.492895619611417,-34.32633354587078,-68.11331816788612,-96.6323596125536,87.8033512844457,64.82975272988016,WPA2,2024-01-01 06:24:00
-19.651906961515138,-67.48099357753051,-41.78012534058861,-12.081422739875237,55.78736756600732,51.1093821472398,WEP,2024-01-01 06:25:00
-71.79654274286935,-22.652687431339942,-62.882757656237246,-75.66033167814695,95.97910204048502,44.55178144931612,WPA2,2024-01-01 06:26:00
-82.25604562202771,-86.91263392816502,-39.8925833199767,-44.26628304269919,4.869484839992976,96.69685146183153,WEP,2024-01-01 06:27:00
-24.938524835914166,-3.017895492145527,-29.441413735617544,-96.10206793388696,9.800768478074106,57.11991839629137,WPA2,2024-01-01 06:28:00
-19.316526073273593,-54.62104586163608,-31.15949815078632,-33.3152608694342,4.40658615703814,86.34315777893845,WPA2,2024-01-01 06:29:00
-0.949485799932674,-76.3949536653536,-62.54471129798787,-67.69726542459061,18.527685033354004,13.945023620516018,WPA2,2024-01-01 06:30:00
-58.73823230885735,-92.65032526699873,-83.31397983012472,-10.208081304233417,54.12701109416781,56.92064631294277,WPA2,2024-01-01 06:31:00
-62.798191420721686,-83.02420949124593,-56.94706615377925,-11.188181106596417,64.5572181427428,86.7979626730903,WEP,2024-01-01 06:32:00
-22.358703925800313,-48.022605144398234,-85.74058559180912,-67.47093816382522,4.55851579486688,58.3105757279898,WEP,2024-01-01 06:33:00
-65.91964597469821,-66.29968235687137,-10.990296481619168,-9.903910430953218,94.59708898455993,71.80141781270015,None,2024-01-01 06:34:00
-6.924267439643529,-17.11166341173906,-65.41225392621426,-0.38423265012211516,84.2165376650381,37.20435678122074,WPA2,2024-01-01 06:35:00
-14.158724815698818,-56.91124763381941,-84.55402527766762,-17.4584335876052,29.661248215709314,9.244951703706661,WPA2,2024-01-01 06:36:00
-57.10059726249816,-75.12857274123701,-97.45522400942491,-15.512865224477096,7.718753022646796,45.79002951270714,WPA2,2024-01-01 06:37:00
-24.912893220850265,-38.285501339597,-35.417761371351574,-75.09912638909101,16.98870732190573,39.44793908388575,WPA2,2024-01-01 06:38:00
-24.545712591531768,-29.32227831145542,-36.30976825452568,-42.32976011422437,12.694441375497266,86.70601823789474,WEP,2024-01-01 06:39:00
-89.68761311640674,-83.29580920990502,-65.93958334187084,-93.27440860326321,12.328377929894685,24.399530235247223,WEP,2024-01-01 06:40:00
